corta,clave,descripcion,presentacion,tipo
3505,010.000.3505.00,DESOGESTREL Y  ETINILESTRADIOL Tableta Desogestrel 0.15 mg Etinilestradiol 0.03 mg 21 tabletas,Envase con 21 tabletas. ,False
3508,010.000.3508.00,DESOGESTREL Y ETINILESTRADIOL Tableta Desogestrel 0.15 mg etinilestradiol 0.03 mg 28 tabletas (21 con hormonales y 7 sin hormonales),Envase con 28 tabletas. (21 con hormonales y 7 sin hormonales). ,False
600660872,060.066.0872,"DETERGENTE O LIMPIADOR MONOENZIMÁTICO, COMPUESTO DE CLORURO DE DODECIL Ó DIDECIL DIMETILAMONIO, ENZIMAS PROTEOLÍTICAS, PH QUE ASEGURE LA ACCIÓN ÓPTIMA DE LAS ENZIMAS, ACTIVO EN TODO TIPO DE AGUA, NO CORROSIVO. SOBRE CON 20 A 25 G. ENVASE DE 12 SOBRES.",ENVASE,True
4241,010.000.4241.00,DEXAMETASONA Solución inyectable 8 mg/2 ml 1 ampolleta o frasco ámpula con 2 ml,Envase con un frasco ámpula o ampolleta con 2 ml. ,False
3432,010.000.3432.00,DEXAMETASONA Tableta 0.5 mg 30 tabletas,Envase con 30 tabletas. ,False
247,010.000.0247.00,DEXMEDETOMIDINA Solución inyectable 200 microgramo 1 frasco ámpula,Envase con 1 frasco ámpula. ,False
641,010.000.0641.00,DEXTRÁN Solución inyectable al 10% Dextrán (40 000) 10 g/100 ml glucosa 5 g/100 ml 500 ml,Envase con 500 ml. ,False
4551,010.000.4551.00,DEXTRÁN Solución inyectable al 6% Dextrán (60 000) 6 g/100 ml Cloruro de sodio 7.5 g/100 ml 250 ml, Envase con 250 ml. ,False
2431,010.000.2431.00,DEXTROMETORFANO JARABE 300 MG.,ENVASE CON 60 ML Y DOSIFICADOR ,False
202,040.000.0202.00,DIAZEPAM Solución  inyectable 10 mg/ 2 ml 50 ampolletas con 2 ml,Envase con 50 ampolletas de 2 ml. ,False
3215,040.000.3215.00,DIAZEPAM Tableta 10 mg 20 tabletas,Envase con 20 tabletas. ,False
3417,010.000.3417.00,DICLOFENACO Cápsula o  gragea de liberación prolongada 100 mg 20 cápsulas o grageas,Envase con 20 cápsulas o grageas. ,False
5501,010.000.5501.00,DICLOFENACO Solución  inyectable 75 mg/ 3 ml 2 ampolletas con 3 ml,Envase con 2 ampolletas con 3 ml. ,False
1926,010.000.1926.00,DICLOXACILINA Cápsula o  comprimido 500 mg 20 cápsulas o  comprimidos,Envase con 20 cápsulas o comprimidos. ,False
1928,010.000.1928.00,DICLOXACILINA Solución  inyectable 250 mg/5 ml Frasco ámpula y  5 ml de diluyente,Envase frasco ámpula y 5 ml. de diluyente. ,False
1927,010.000.1927.00,DICLOXACILINA Suspensión 250 mg/ 5 ml Envase para 60 ml,Envase con polvo para 60 ml. y dosificador. ,False
2739,010.000.2739.00,"DIETA POLIMÉRICA  A BASE DE CASEINATO  DE CALCIO O PROTEÍNAS,  GRASAS, VITAMINAS,  MINERALES Polvo Densidad  energética 0.99-1.06 Envase con 400 - 454 g  con o sin sabor",Envase con 400 - 454 gramos con o sin sabor. ,False
SC-0000079,SC-0000079,DIETA POLIMERICA A BASE DE CASEINATO DE CALCIO 1 KCAL/ML ,PIEZA,False
405,010.000.0405.00,DIFENHIDRAMINA Jarabe 12.5 mg/5 ml Envase con 60 ml,Envase con 60 ml. ,False
406,010.000.0406.00,DIFENHIDRAMINA Solución inyectable 100 mg/10 ml Frasco ámpula con 10 ml,Envase con frasco ámpula de 10 ml. ,False
3112,010.000.3112.00,DIFENIDOL Solución  inyectable 40 mg/ 2 ml 2 ampolletas con 2 ml,Envase con 2 ampolletas de 2 ml. ,False
3111,010.000.3111.00,DIFENIDOL Tableta 25 mg 30 tabletas,Envase con 30 tabletas. ,False
503,010.000.0503.00,DIGOXINA Elíxir 0.05 mg/ml Envase con 60 ml, Envase conteniendo 60 ml. con gotero calibrado de 1 ml. integrado o adjunto al frasco y le sirve de tapa. ,False
504,010.000.0504.00,DIGOXINA Solución  inyectable 0.5 mg/2 ml 6 ampolletas de 2 ml,Envase con 6 ampolletas de 2 ml. ,False
502,010.000.0502.00,DIGOXINA Tableta 0.25 mg 20 tabletas,Envase con 20 tabletas. ,False
2196,010.000.2196.00,DIMENHIDRINATO Solución inyectable 50 mg/ml Ampolleta con 1 ml,Envase con una ampolleta con 1 ml. ,False
3400,010.000.3400.00,DIPIRIDAMOL-ACIDO ACETILSALICILICO CÁPSULA DE LIBERACIÓN PROLONGADA 200 MG/25 MG.,60 CÁPSULAS DE LIBERACIÓN PROLONGADA,False
615,010.000.0615.00,DOBUTAMINA Solución  inyectable 250 mg 5 ampolletas con 5 ml  cada una o un frasco  ámpula con 20 ml,Envase con 5 ampolletas con 5 ml. Cada una o con un frasco ámpula con 20 ml. ,False
5437,010.000.5437.00,"DOCETAXEL ANHIDRO DE 80 MG/6 ML, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON 80 MG Y FRASCO ÁMPULA CON 6 ML DE DILUYENTE.",ENVASE CON UN FRASCO ÁMPULA CON 80 MG Y FRASCO ÁMPULA CON 6 ML DE DILUYENTE.,False
5457,010.000.5457.00,"DOCETAXEL TRIHIDRATADO DE 20 MG/1.5 ML, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON 20 MG Y FRASCO ÁMPULA CON 1.5 ML DE DILUYENTE.",PIEZA,False
614,010.000.0614.00,DOPAMINA Solución  inyectable 200 mg/ 5 ml 5 ampolletas con 5 ml,Envase con 5 ampolletas con 5 ml. ,False
1940,010.000.1940.00,DOXICICLINA Cápsula o  tableta 100 mg 10 cápsulas o tabletas,Envase con 10 cápsulas o tabletas. ,False
1941,010.000.1941.00,DOXICICLINA Cápsula o tableta 50 mg 28 cápsulas o tabletas,Envase con 28 cápsulas o tabletas. ,False
1765,010.000.1765.00,DOXORUBICINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE DOXORUBICINA 50 MG. ENVASE CON UN FRASCO AMPULA.,PIEZA,False
1766,010.000.1766.00,DOXORUBICINA. SUSPENSION INYECTABLE. CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE DOXORUBICINA LIPOSOMAL PEGILADA EQUIVALENTE A 20 MG DE DOXORUBICINA. ENVASE CON UN FRASCO AMPULA CON 10 ML (2 MG / ML).,PIEZA,False
4485,010.000.4485.00,DULOXETINA Cápsula 60 mg 14 cápsulas,Envase con 14 cápsulas de liberación retardada. ,False
5319,010.000.5319.00,DUTASTERIDA Cápsula 0.5 mg 30 cápsulas,Envase con 30 cápsulas. ,False
2107,040.000.2107.00,EFEDRINA SOLUCIÓN INYECTABLE 50 MG./ 2 ML. 100 AMPOLLETAS CON 2 ML.,100 AMPOLLETAS CON 2 ML,False
SC-0000041,SC-0000041,ELECTRODO DE ASA DIATERMICA PARA CONIZACIÓN. MEDIDA 20X8 MM. VÁSTAGO LARGO DE 15 CM DE LONGITUD. PIEZA,PIEZA,True
SC-0000039,SC-0000039,ELECTRODO DE BOLA PARA CAUTERIZAR. MEDIDA 3 mm .VÁSTAGO CORTO. PIEZA,PIEZA,True
SC-0000040,SC-0000040,"ELECTRODOS DE BROCHE PARA MONITOREO CONTINUO,  DESECHABLE, CON PASTA CONDUCTIVA. ADULTO ELECTRODO DE BROCHE PARA MONITOREO CARDIACO. AUTOADERIBLE PAQUETE DE 50 PIEZAS",ENVACE DE 50 PIEZAS,True
SC-0000038,SC-0000038,"ELECTRODOS DE BROCHE PARA MONITOREO CONTINUO, DESECHABLE, CON PASTA CONDUCTIVA. NEONATAL ELECTRODO DE BROCHE PARA MONITOREO CARDIACO. AUTOADERIBLE PAQUETE DE 50 PIEZAS",ENVACE DE 50 PIEZAS,True
SC-0000037,SC-0000037,"ELECTRODOS DE BROCHE PARA MONITOREO CONTINUO, DESECHABLE, CON PASTA CONDUCTIVA. PEDIATRICO ELECTRODO DE BROCHE PARA MONITOREO CARDIACO. AUTOADERIBLE PAQUETE DE 50 PIEZAS",ENVACE DE 50 PIEZAS,True
3622,010.000.3622.00,ELECTROLITOS ORALES Polvo Glucosa anhidra o glucosa 13.5 g Cloruro de potasio 1.5 g Cloruro de sodio 2.6 g Citrato trisódico dihidratado 2.9 g Envase con 20.5 g,Envase con 20.5 g. ,False
3623,010.000.3623.00,"ELECTROLITOS ORALES Polvo para  solución Glucosa 20 g, KCl 1.5 g,  NaCl 3.5 g, citrato  trisódico 2.9 g. Envase con 27.9 g",Envase con 27.9 g.,False
2501,010.000.2501.00,ENALAPRIL O  LISINOPRIL  O RAMIPRIL Cápsula  o tableta 10 mg. 30 cápsulas o tabletas,Envase con 30 cápsulas o tabletas. ,False
4242,010.000.4242.00,ENOXAPARINA Solución  inyectable 20 mg 2 Jeringas  de 0.2 ml,Envase con 2 jeringas de 0.2 ml. ,False
2154,010.000.2154.00,ENOXAPARINA Solución  inyectable 40 mg/ 0.4 ml 2 Jeringas de  0.4 ml,Envase con 2 jeringas de 0.4 ml. ,False
4224,010.000.4224.00,ENOXAPARINA Solución  inyectable 60 mg Envase con  2 jeringas  de 0.6 ml,Envase con 2 jeringas de 0.6 ml. ,False
611,010.000.0611.00,EPINEFRINA Solución  inyectable 1 mg (1:1 000) 50 ampolletas de 1.0 ml,Envase con 50 ampolletas con 1 ml. ,False
1774,010.000.1774.00,"EPIRUBICINA, CLORHIDRATO DE DE 50 MG, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON LIOFILIZADO.",ENVASE CON UN FRASCO ÁMPULA CON LIOFILIZADO.,False
4245,010.000.4245.00,"EPTACOG ALFA (FACTOR DE COAGULACIÓN VII ALFA RECOMBINANTE). SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: FACTOR DE COAGULACION VII ALFA RECOMBINANTE 120,000 UI (2.4 MG). ENVSE CON UN FRASCO AMPULA CON LIOFILIZADO Y UN FRASCO AMPULA CO",PIEZA,False
603452012,060.345.2012,"EQUIPO DE LÍNEA CORTA DE TRANSFERENCIA DE 6 MESES DE DURACIÓN, PARA UNIRSE AL CONECTOR CORRESPONDIENTE AL CATETER DEL PACIENTE, SISTEMA AUTOMÁTICO. ESTÉRIL Y DESECHABLE. PIEZA",PIEZA,True
603452194,060.345.2194,"EQUIPO DE VENOCLISIS PARA USARSE EN BOMBAS DE INFUSIÓN DE PLÁSTICO. GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, FILTRO DE AIRE, CÁMARA DE GOTEO CON MICRO GOTEO TUBO TRANSPORTADOR, MECANISMO REGULADOR DE FLUJO CON DOS O MAS DISPOSITIVOS EN ""Y"" PARA INYECCIÓN, OBTURADOR DE AGUJA, PROTECTORES DE BAYONETA Y ADAPTADOR. PIEZA.",PIEZAS,True
603452186,060.345.2186,"EQUIPO DE VENOCLISIS PARA USARSE EN BOMBAS DE INFUSIÓN. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, FILTRO DE AIRE, CÁMARA DE GOTEO CON MACRO GOTEO, TUBO TRANSPORTADOR, MECANISMO REGULADOR DE FLUJO CON DOS O MAS DISPOSITIVOS EN ""Y"" PARA INYECCIÓN, OBTURADOR DE AGUJA, PROTECTORES DE BAYONETA Y ADAPTADOR. PIEZA.",PIEZAS,True
603453085,060.345.3085,"EQUIPO FOTOSENSIBLE CON CLAVE INTERINSTITUCIONAL. EQUIPO DE VENOCLISIS PARA USARSE EN BOMBA DE INFUSIÓN DURANTE LA CIRUGÍA. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, CARTUCHO DE INFUSIÓN, TUBO TRANSPORTADOR ANTIACTINICO DE BAJA ABSORCIÓN PARA MEDICAMENTOS FOTOSENSIBLES, OBTURADOR DE TUBO TRANSPORTADOR, ADAPTADOR DE TUBO Y BAYONETA PARA BOLSA Y PROTECTOR. PIEZA.",PIEZAS,True
603452228,060.345.2228,"EQUIPO PARA APLICACIÓN DE SOLUCIONES, SANGRE Y DERIVADOS, PARA USARSE CON BOMBAS DE INFUSIÓN. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, CÁMARA DE GOTEO FLEXIBLE, FILTRO ANTIHEMOLÍTICO, TUBO TRANSPORTADOR, MECANISMO REGULADOR DE FLUJO CON UNO O MAS DISPOSITIVOS EN ""Y"" PARA INYECCIÓN, OBTURADOR DE TUBO TRANSPORTADOR DE AGUJA, PROTECTORES DE BAYONETA Y ADAPTADOR. PIEZA.",PIEZAS,True
603452202,060.345.2202,"EQUIPO PARA APLICACIÓN DE VOLÚMENES MEDIDOS PARA USARSE CON BOMBA DE INFUSIÓN. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, FILTRO DE AIRE, CÁMARA DE GOTEO FLEXIBLE CON MACROGOTERO, TUBO TRANSPORTADOR, MECANISMO REGULADOR DE FLUJO CON DOS O MAS DISPOSITIVOS ""Y"" PARA INYECCIÓN, OBTURADOR DE TUBO TRANSPORTADOR, ADAPTADOR DE AGUJA, PROTECTORES DE BAYONETA Y ADAPTADOR. PIEZA.",PIEZAS,True
603452210,060.345.2210,"EQUIPO PARA APLICACIÓN DE VOLÚMENES MEDIDOS PARA USARSE CON BOMBA DE INFUSIÓN. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, FILTRO DE AIRE, CÁMARA DE GOTEO FLEXIBLE CON MICROGOTERO, TUBO TRANSPORTADOR, MECANISMO REGULADOR DE FLUJO CON DOS O MAS DISPOSITIVOS ""Y"" PARA INYECCIÓN, OBTURADOR DE TUBO TRANSPORTADOR, ADAPTADOR DE AGUJA, PROTECTORES DE BAYONETA Y ADAPTADOR. PIEZA.",PIEZAS,True
603450503,060.345.0503,"EQUIPO PARA APLICACIÓN DE VOLÚMENES MEDIDOS. DE PLÁSTICO GRADO MÉDICO, ESTÉRIL, DESECHABLE, CONSTA DE: BAYONETA, FILTRO DE AIRE, CÁMARA BURETA FLEXIBLE CON UNA CAPACIDAD DE 100 ML Y ESCALA GRADUADA EN MILÍMETROS, CÁMARA DE GOTEO FLEXIBLE, MICROGOTERO, TUBO TRANSPORTADOR, MECANISMO REGULADOR DE FLUJO, DISPOSITIVO PARA LA ADMINISTRACIÓN DE  MEDICAMENTOS, OBTURADOR DEL TUBO TRANSPORTADOR, ADAPTADOR DE AGUJA, PROTECTOR DE LA BAYONETA Y PROTECTOR DEL ADAPTADOR. EQUIPO.",EQUIPO.,True
5317840204,531.784.0204,"EQUIPO PARA AYUDAR A RESTABLECER LA FUNCIÓN DE LA VENTILACIÓN POR MÉTODO NO INVASIVO, EN PACIENTES  ADULTOS. CON LAS SIGUIENTES CARACTERÍSTICAS, SELECCIONABLES DE ACUERDO A LAS NECESIDADES DE LAS UNIDADES MÉDICAS: BOLSA DE DOBLE CUBIERTA O CUBIERTA SENCILLA. AUTOINFLABLE. DESARMABLE Y ESTERILIZABLE. VÁLVULA DE NO REINHALACIÓN DE BAJA RESISTENCIA ESPIRATORIA. RESERVORIO DE OXÍGENO CON CAPACIDAD EN ML. CONEXIÓN PARA OXÍGENO SUPLEMENTARIO. CONECTORES PARA EL PACIENTE. VOLUMEN DE LA BOLSA. RESISTENCIAS INSPIRATORIA Y ESPIRATORIA MÁXIMAS EN AGUA/LITRO/SEGUNDO. EQUIPO",EQUIPO MEDICO,True
SC-0000147,SC-0000147,"EQUIPO PARA AYUDAR A RESTABLECER LA FUNCIÓN DE LA VENTILACIÓN POR MÉTODO NO INVASIVO, EN PACIENTES NEONATOS CON LAS SIGUIENTES CARACTERÍSTICAS, SELECCIONABLES DE ACUERDO A LAS NECESIDADES DE LAS UNIDADES MÉDICAS: BOLSA DE DOBLE CUBIERTA O CUBIERTA SENCILLA. AUTOINFLABLE. DESARMABLE Y ESTERILIZABLE. VÁLVULA DE NO REINHALACIÓN DE BAJA RESISTENCIA ESPIRATORIA. RESERVORIO DE OXÍGENO CON CAPACIDAD EN ML. CONEXIÓN PARA OXÍGENO SUPLEMENTARIO. CONECTORES PARA EL PACIENTE. VOLUMEN DE LA BOLSA. RESISTENCIAS INSPIRATORIA Y ESPIRATORIA MÁXIMAS EN AGUA/LITRO/SEGUNDO. EQUIPO.",PIEZA,True
SC-0000148,SC-0000148,"EQUIPO PARA AYUDAR A RESTABLECER LA FUNCIÓN DE LA VENTILACIÓN POR MÉTODO NO INVASIVO, EN PACIENTES PEDIÁTRICOS CON LAS SIGUIENTES CARACTERÍSTICAS, SELECCIONABLES DE ACUERDO A LAS NECESIDADES DE LAS UNIDADES MÉDICAS: BOLSA DE DOBLE CUBIERTA O CUBIERTA SENCILLA. AUTOINFLABLE. DESARMABLE Y ESTERILIZABLE. VÁLVULA DE NO REINHALACIÓN DE BAJA RESISTENCIA ESPIRATORIA. RESERVORIO DE OXÍGENO CON CAPACIDAD EN ML. CONEXIÓN PARA OXÍGENO SUPLEMENTARIO. CONECTORES PARA EL PACIENTE. VOLUMEN DE LA BOLSA. RESISTENCIAS INSPIRATORIA Y ESPIRATORIA MÁXIMAS EN AGUA/LITRO/SEGUNDO. EQUIPO.",PIEZA,True
603454067,060.345.4067,"EQUIPO PARA BAÑO DE ESPONJA. CONSTA DE: -MANOPLA PARA LAVADO, DE TELA NO TEJIDA, RESISTENTE HASTA 40 C DE TEMPERATURA; HIPOALERGENICA, SUAVE, NO IRRITANTE A LA PIEL; FORMA Y AJUSTE ANATOMICO E IMPREGNADA DE SUBSTANCIAS TENSIOACTIVAS Y ANTISEPTICAS. - MANOPLA PARA SECADO, DE TELA NO TEJIDA, ABSORBENTE, HIPOALERGÉNICA, SUAVE, NO IRRITANTE A LA PIEL; FORMA Y AJUSTE ANATÓMICO. DESECHABLE. EQUIPO.",PIEZA,True
603452152,060.345.2152,"EQUIPO PARA BLOQUEO MIXTO (EPIDURAL-SUBDURAL), BÁSICO, ESTÉRIL, DESECHABLE. CONTIENE: - AGUJA TIPO TOUHY, CALIBRE 16 O 17 G, LONGITUD DE 75 A 91 MM, CON ADAPTADOR LUER LOCK HEMBRA Y MANDRIL PLÁSTICO CON BOTÓN INDICADOR DE ORIENTACIÓN DEL BISEL, CON O SIN ORIFICIO EN LA PARTE CURVA DEL BISEL. - CATÉTER EPIDURAL CON ADAPTADOR GUÍA,  ESTÉRIL, DESECHABLE, CALIBRE 18 O 19 G, DE MATERIAL PLÁSTICO FLEXIBLE, RADIOPACO, RESISTENTE A ACODADURAS, CON MARCAS INDELEBLES CM A CM INICIANDO A PARTIR DE 4.8 A 5.5 CM DEL PRIMER ORIFICIO PROXIMAL, HASTA 20 CM, CON PUNTA ROMA SIN ORIFICIO, CON BORDES UNIFORMEMENTE REDONDEADOS, CON ORIFICIOS LATERALES DISTRIBUIDOS EN FORMA DE ESPIRAL EN 1.5 CM A PARTIR DE LA PUNTA DEL EXTREMO PROXIMAL Y CON LONGITUD DE 900 A 1050 MM. - SUJETADOR PARA CATÉTER, ESTÉRIL Y DESECHABLE, CON CONECTOR LUER LOCK HEMBRA, CON TAPÓN QUE PERMITA LA UNIÓN ENTRE EL CATÉTER EPIDURAL Y LA JERINGA O EL FILTRO  ANTIBACTERIANO. - JERINGA DE PLÁSTICO, ESTÉRIL Y DESECHABLE, DE 7 A 10 ML, CON PIVOTE LUER MACHO Y CUERPO SILICONIZADO, PARA TÉCNICA DE PÉRDIDA DE RESISTENCIA. EQUIPO",EQUIPO,True
603140062,060.314.0062,"EQUIPO PARA DRENAJE DE LA CAVIDAD PLEURAL CON DOS CAMARAS PARA SELLO DE AGUA, SUCCION Y COLECCIÓN DE LIQUIDOS. CON UNA VALVULA DE SEGURIDAD DE ALTA PRESION POSITIVA Y NEGATIVA. ESTERIL Y DESECHABLE. CAPACIDAD DE 2100 A 2500 ML. EQUIPO.",EQUIPO. ,True
603140054,060.314.0054,"EQUIPO PARA DRENAJE DE LA CAVIDAD PLEURAL CON TRES CAMARAS PARA SELLO DE AGUA, SUCCION Y COLECCIÓN DE LIQUIDOS. CON DOS VALVULAS DE SEGURIDAD DE ALTA PRESION POSITIVA Y NEGATIVA. ESTERIL Y DESECHABLE. CAPACIDAD DE 2100 A 2500 ML. EQUIPO. ",EQUIPO. ,True
603451865,060.345.1865,"EQUIPO PARA DRENAJE POR ASPIRACIÓN PARA USO POSTQUIRÚRGICO. CONSTA DE: FUELLE SUCCIONADOR, SONDA CONECTORA, CINTA DE FIJACIÓN, SONDA DE SUCCIÓN MULTIPERFORADA, CON DIÁMETRO EXTERNO DE 3 MM CON VÁLVULA DE REFLUJO Y VÁLVULA DE ACTIVACIÓN. EQUIPO.",EQUIPO.,True
603451873,060.345.1873,"EQUIPO PARA DRENAJE POR ASPIRACIÓN PARA USO POSTQUIRÚRGICO. CONSTA DE: FUELLE SUCCIONADOR, SONDA CONECTORA, CINTA DE FIJACIÓN, SONDA DE SUCCIÓN MULTIPERFORADA, CON DIÁMETRO EXTERNO DE 6 MM CON VÁLVULA DE REFLUJO Y VÁLVULA DE ACTIVACIÓN. EQUIPO.",EQUIPO.,True
603450149,060.345.0149,"EQUIPO PARA HEMODIÁLISIS, PEDIÁTRICO. INSERCIÓN EN SUBCLAVIA, YUGULAR O FEMORAL, DOBLE LUMEN. CONTIENE: - UNA CÁNULA. - UNA JERINGA DE 5 ML. - UNA GUÍA DE ACERO INOXIDABLE. - UN CATÉTER DOBLE LUMEN DE 8 A 10 FR, LONGITUD DE 130 A 150 MM, CON OBTURADOR, UN DILATADOR Y EXTENSIONES CURVAS. ESTÉRIL Y DESECHABLE. TIPO: MAHURKAR. EQUIPO.",PIEZA,True
SC-0000035,SC-0000035,"EQUIPO PARA MEDICION DE PRESION VENOSA CENTRAL ESTERIL, LIBRE DE PIROGENOS, DESECHABLE Y ATOXICO. CONSTA DE BAYONETA CON PROTECTOR, CON REGULADOR DE FLUJO DEL EQUIPO, CON TUBO TRANSPORTADOR  RIGIDO Y TUBO DE MEDICION , CON LLAVE DE TRES VIAS, CON CAMARA C. PIEZA",PIEZA,True
SC-0000036,SC-0000036,"EQUIPO PARA MEDICION DE PRESION VENOSA CENTRAL ESTERIL, LIBRE DE PIROGENOS, DESECHABLE Y ATOXICO. CONSTA DE BAYONETA CON PROTECTOR, CON REGULADOR DE FLUJO DEL EQUIPO, CON TUBO TRANSPORTADOR  RIGIDO Y TUBO DE MEDICION , CON LLAVE DE TRES VIAS, CON CAMARA CUENTA GOTAS 2/3 PARTES DE SU CAPACIDAD.  20 GOTAS EQUIVALEN A  1 ML. PIEZA",PIEZA,True
603450305,060.345.0305,"EQUIPO PARA MEDICIÓN DE PRESIÓN VENOSA CENTRAL. CONSTA DE: UNA LLAVE DE 3 VÍAS. UNA ESCALA PARA MEDIR EN MILÍMETROS. TUBO DE CONEXIÓN AL PACIENTE. TUBO DE CONEXIÓN AL FRASCO DE SOLUCIÓN. TUBO PARA MEDIR LA PRESIÓN, CON INDICADOR FLOTANTE. EQUIPO. ",EQUIPO. ,True
605320175,060.532.0175,"EQUIPO PARA TRANSFUSION DE SANGRE, CON FILTRO SIN AGUJA. EQUIPO.",EQUIPO.,True
603451386,060.345.1386,EQUIPO PARA VENOCLISIS (PEDIÁTRICO) EN FORMA DE MARIPOSA DE PLÁSTICO ESTÉRIL Y DESECHABLE. CONSTA DE: TUBO ADAPTADOR Y MARIPOSA. CALIBRE DE LA AGUJA: 23 G.       EQUIPO                                                                            ,EQUIPO        ,True
603454257,060.345.4257,"EQUIPO PARA VENOCLISIS CON REGULADOR DE INFUSIÓN. CONSTA DE : BAYONETA CON PROTECTOR LUER LOCK ROSCA CON PROTECTOR, FILTRO DE AIRE, CAMARA DE GOTEO, REGULADOR DE FLIJO CON MECANISMO PARA AJUSTAR EL FLUJO A VELOCIDADES CALIBRADAS O ESTANDARIZADAS, TUBO TRANSPORTADOR Y OBTURADOR DEL TUBO TRANSPORTADOR; DISPOSITIVO PARA APLICACION DE MEDICAMENTOS EN ""Y""  LONGITUD TOTAL:  210 CM. REGULACION DEL FLUJO: 50 O MENOR A 250 ML/H. ESTERIL  Y DESECHABLE.  PIEZA. 20 GOTAS ML/H  Y 60 GOTAS ML/HR. PIEZA",PIEZA,True
603454265,060.345.4265,"EQUIPO PARA VENOCLISIS CON REGULADOR DE INFUSION. CONSTA DE: BAYONETA CON PROTECTOR, CONECTOR LUER LOCK ROSCA CON PROTECTOR, FILTRO DE AIRE, CÁMARA DE GOTEO, REGULADOR DE FLUJO CON MECANISMO PARA AJUSTAR EL FLUJO A VELOCIDADES CALIBRADAS O ESTANDARIZADAS, TUBO TRANSPORTADOR Y OBTURADOR DEL TUBO TRANSPORTADOR RIGIDO; DISPOSITIVO PARA APLICACIÓN DE MEDICAMENTOS EN “Y”.   LONGITUD TOTAL: 210 CM. REGULACION DEL FLUJO: 50 O MENOR A 250 ML/H. ESTERIL Y DESECHABLE. PIEZA.     20 GOTAS/ML                                         60 GOTAS/ML. PIEZA",PIEZA,True
603451394,060.345.1394,"EQUIPO PARA VENOCLISIS EN FORMA DE MARIPOSA (PEDIATRICO), DE PLASTICO, ESTERIL Y DESECHABLE. CONSTA DE: TUBO ADAPTADOR Y MARIPOSA. CALIBRE DE LA AGUJA 25 G. EQUIPO",EQUIPO,True
605320167,060.532.0167,EQUIPO PARA VENOCLISIS SIN AGUJA ESTÉRILES DESECHABLES NORMOGOTERO. EQUIPO                                                                                                                                                         ,EQUIPO             ,True
605320084,060.532.0084,"EQUIPO PARA VENOCLISIS, S/AGUJA MICROGOTERO, ESTERIL DESECHABLE. EQUIPO",EQUIPO,True
603451360,060.345.1360,EQUIPO PARA VENOCLISIS. EN FORMA DE MARIPOSA (PEDIÁTRICO) DE PLÁSTICO. ESTÉRIL Y DESECHABLE. CONSTA DE: TUBO ADAPTADOR Y MARIPOSA. CALIBRE DE LA AGUJA: 19 G. EQUIPO                                                                            ,EQUIPO        ,True
603451378,060.345.1378,EQUIPO PARA VENOCLISIS. EN FORMA DE MARIPOSA (PEDIÁTRICO) DE PLÁSTICO. ESTÉRIL Y DESECHABLE. CONSTA DE: TUBO ADAPTADOR Y MARIPOSA. CALIBRE DE LA AGUJA: 21 G.    EQUIPO                                                                        ,EQUIPO        ,True
SC-0000149,SC-0000149,"EQUIPOS PARA HEMODIÁLISIS DE INSERCIÓN EN SUBCLAVIA, YUGULAR O FEMORAL DOBLE LUMEN, INCLUYE: - UNA CÁNULA. - UNA JERINGA DE 5 ML. - UNA GUÍA DE ACERO INOXIDABLE. - UN CATÉTER DOBLE LUMEN CALIBRE DE 11 A 12 FR, LONGITUD 185 A 205 MM CON OBTURADOR Y UN DILATADOR CON EXTENSIONES CURVAS. ESTÉRIL Y DESECHABLE. TIPO: MAHURKAR. ADULTO. EQUIPO",PIEZA,True
1544,040.000.1544.00,ERGOMETRINA Solución  inyectable 0.2 mg/ ml 50 ampolletas con 1 ml,Envase con 50 ampolletas de 1 ml. ,False
1971,010.000.1971.00,ERITROMICINA Cápsula o  tableta 500 mg 20 cápsulas o tabletas,Envase con 20 cápsulas o tabletas. ,False
1972,010.000.1972.00,ERITROMICINA Suspensión 250 mg/ 5 ml Envase para 100 ml,Envase con polvo para 100 ml. y dosificador. ,False
5332,010.000.5332.00,"ERITROPOYETINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO O SOLUCION CONTIENE: ERITROPOYETINA BETA 2,000 U I. ENVASE CON 12 FRASCOS AMPULA DE 1 ML CON DILUYENTE.",CAJA  CON 12 PIEZAS ,False
